,x,y,colour
215,-2.4640545589040697,9.09559160310625,orange
216,-4.256611874133336,-0.09426403382425441,orange
217,-8.691309844138384,-6.0592038313898655,blue
218,5.8350500071925016,7.19546939046452,blue
219,7.735967638499172,7.558513192334399,blue
220,-9.445138970677029,-6.053897567413145,blue
221,-1.7871100889139058,3.247870095344796,orange
222,5.356178760497606,-8.04016352580394,orange
223,0.5169094264840641,5.573271354096299,orange
224,-3.190768503615433,-8.791854242515523,blue
225,7.112510609631897,-7.395216240086837,orange
226,-0.4889428375244087,5.475338448409165,orange
227,7.5682489789727185,5.2604811537992475,blue
228,-9.17214332959491,-7.823573429770921,blue
229,-8.094071913119379,8.96550780646831,orange
230,3.7671876723753748,-2.716727044040459,blue
231,-7.041491798740842,-6.211169052985754,blue
232,-0.740311881626587,9.319847063705389,orange
233,4.892951783104859,8.195460400413598,blue
234,-0.2207760151550353,0.7404898931915493,orange
235,2.997627756021828,7.373634873201119,orange
236,7.4878796751751295,-5.103702674454076,orange
237,-6.430116003745427,-3.985625561323493,orange
238,-4.302933857978076,1.5281060414263798,orange
239,-4.541901469407814,-3.0070695324041523,orange
240,-2.6588044559635993,2.580390025853392,orange
241,-1.0598738058296853,7.725596414978732,orange
242,0.021594802998452067,-8.269919051574693,blue
243,-3.6657801534424923,-5.9601983995455825,blue
244,-5.609556307801197,9.96286239103236,orange
245,-5.37419739201638,1.2578807816100568,orange
246,-3.1507712049981755,-3.7430392009951756,orange
247,-9.318502446781023,-0.4497688008392142,orange
248,-4.18451440767897,4.250529080334948,orange
249,-8.160617354816726,4.261560408218294,orange
250,1.7399472460229006,-3.9339007210374843,orange
251,7.851088926348734,6.38430630198755,blue
252,2.941162704690697,-8.910840306464927,blue
253,5.554074834810381,3.7135240944697028,blue
254,-3.2115139822453713,-1.3316086695666485,orange
255,-3.330254477875167,7.2918402692036715,orange
256,-6.578451739256601,3.811851887270823,orange
257,3.590398072103021,6.153868887244592,blue
258,-1.0972408352218128,-2.4711020028799986,orange
259,8.408665076786338,-1.3476972054057974,blue
260,7.943394041302586,0.8013445020677867,blue
261,9.115366704898996,-9.356557697740161,orange
262,7.726938419192894,-1.070458071794997,blue
263,3.7270239711073128,9.321658019724154,blue
264,-7.8382909413667345,8.190353888757073,orange
265,-6.666920148339841,-8.425495006132824,blue
266,-1.9105696058484885,6.767632123178057,orange
267,2.6441486171507282,-6.531860295791583,blue
268,8.78713382935888,-6.539798979398192,orange
269,-2.204159576144413,5.206334565631989,orange
270,-4.805680144028665,9.460953209476106,orange
271,-4.698725477529906,2.241790755064674,orange
272,1.6996080312214232,1.1263696720427099,orange
273,-4.46309895177391,-5.805169932753378,blue
274,5.544548172549666,-9.442355549203533,orange
275,0.02833827015194501,-7.156150216060599,blue
276,2.6064627021009237,2.571769601976552,orange
277,-3.0544989849742477,-0.1219661342523537,orange
278,-8.997047151429785,9.808061903127662,orange
279,6.296407158233286,9.532405217447725,blue
280,-6.2068454833127396,7.120381142087673,orange
281,-1.7260519625055153,3.677218742504758,orange
282,-7.55604781024259,4.886451976691584,orange
283,2.3605912738552135,6.227757041998274,orange
284,-7.408203651038862,-4.617318831745529,orange
285,5.156165774653649,-0.06287420381548259,blue
286,6.526768788959981,-9.724580600001726,orange
287,1.796588168222769,-9.93394339494989,blue
288,-2.0068302424721773,-2.8614550217114836,orange
289,-4.65639813250347,-1.088167059945274,orange
290,5.5438519690754955,0.48430605224185896,blue
291,5.822349327448048,-0.07423963998659744,blue
292,2.0817991677156584,-9.699629442849066,blue
293,-2.8910578397934934,8.82366961915342,orange
294,-5.047130847652282,-8.393795852917915,blue
295,4.09140298251107,9.86238306589517,blue
296,-2.2318607699582476,0.5372062196487022,orange
297,-6.979093968435963,7.8765250141598955,orange
298,1.0202929338054911,-4.734420999817184,orange
299,4.905204750236889,7.014510799310045,blue
300,3.3437205731990343,3.1855520062045706,blue
301,2.71856573003798,5.122898346191523,orange
302,9.67348846966551,4.980955540585143,blue
303,-2.748817920442928,4.05897661979804,orange
304,8.000059725697575,6.730892060942082,blue
305,-9.821036611369511,-6.034701728025896,blue
306,-2.7726314473071305,-6.066930692372765,blue
307,0.37988761613989297,-9.046420206968282,blue
308,-9.961394032929922,-1.6885140023168983,orange
309,-7.186381497488035,-1.334058019304102,orange
310,-3.412321725046512,4.650036358268338,orange
311,8.48543856234484,-8.132604967842905,orange
312,-7.2864402171986375,-5.3742818146513365,blue
313,8.24851436224747,7.577507951472889,blue
314,5.055170101343027,6.829648558526976,blue
315,-0.40928985641057736,-6.169824879763572,blue
316,-3.6450402090846428,7.7046667617431375,orange
317,8.847688728500213,6.4114798263849195,blue
318,-4.948242250302144,1.5229035047569077,orange
319,-8.924570766015545,2.364568096005552,orange
320,8.695443161164182,-5.55420742957454,orange
321,6.0034866907774465,-7.8599005877434465,orange
322,5.857153477621441,6.557674224262993,blue
323,4.7813289822791525,-7.7073514950241755,orange
324,0.38019779295068545,7.844454559663056,orange
325,4.092247941298821,-7.539875509476119,orange
326,1.480474533087202,-4.626402649868191,orange
327,-7.74719517187407,9.393817923050655,orange
328,-6.005906065719633,9.130112916400183,orange
329,-2.6257033591825163,-7.755494643880587,blue
330,8.295789844681444,7.492359944232739,blue
331,3.8983651437434563,0.24669616962241037,blue
332,-2.4214199512157624,-7.771716827695108,blue
333,9.366640089489099,-7.207876605256338,orange
334,1.6273017429304488,6.762283479660724,orange
335,7.9006280481176745,-5.082741891882585,orange
336,9.02586728687898,-9.944368371791532,orange
337,-7.922989138153278,-9.068828080004717,blue
338,8.099268641636527,-8.962600298077085,orange
339,9.791405108783458,5.931446137903464,blue
340,-9.764563575687784,-2.2013953933855106,orange
341,7.4238458601081945,-7.606082916481462,orange
342,-1.2144571461422196,-3.7959179052662257,orange
343,-1.3018687612979623,3.644674581444793,orange
344,7.818419393203527,-8.623216171513056,orange
345,8.831591343082458,6.586789093348024,blue
346,7.421739735941763,1.2098709730688029,blue
347,7.533254681248145,-0.0006396052117629836,blue
348,-4.2960343955503895,-0.686582088959236,orange
349,-3.9001837154358583,5.616764183202941,orange
350,3.774056452587633,-1.6087046964402791,blue
351,-9.74134675272351,-6.513968988081535,blue
352,-1.879282155612529,-0.5138636521186086,orange
353,-8.795846327988283,-0.9623700847358663,orange
354,-4.046193161562323,-4.532486968115565,orange
355,-9.131915729967746,-5.015753114372492,blue
356,8.15621717032262,-7.404545745435557,orange
357,9.493312800208894,2.9303419980487266,blue
358,-3.6650399327451666,0.3768388590453604,orange
359,8.565474618850015,-6.424098371451759,orange
360,-0.4779167428251103,-8.521245851394308,blue
361,-7.525364432825265,-0.9233190029671672,orange
362,3.0088364798722047,-4.765495074026407,blue
363,-9.150289467062588,-5.103351000418819,blue
364,-9.144989002989735,-1.472610076933167,orange
365,-2.871079163077626,-8.458713050399918,blue
366,-8.047145807403835,-9.32601083927562,blue
367,-4.3994893000638235,2.907186526326079,orange
368,-3.6203197821171917,-2.245371876573321,orange
369,6.4504188392819515,1.6449341848110972,blue
370,5.045336519151517,-6.126477600350578,orange
371,7.796516750364571,-3.8859719281896243,blue
372,-7.969953870660493,5.698802146952843,orange
373,-2.5762815941790373,4.590291072225401,orange
374,-3.2899031194365635,-7.85528769625452,blue
375,-8.018585515266336,-3.9771119887274953,orange
376,9.531616397933462,6.174589144765601,blue
377,9.416632919368027,8.4244284578062,blue
378,0.5949078051566445,-6.1884525315947325,blue
379,-8.030902418725688,1.9896448032270708,orange
380,0.40928670167084036,5.276743081887625,orange
381,9.973309588355448,2.5048266557194516,blue
382,6.999477308229469,5.863490142386352,blue
383,6.880466232596724,-0.7230323713205138,blue
384,2.754104424887478,4.613056763466199,orange
385,5.304914841030801,-1.4462873593023353,blue
386,-4.4982020649361925,9.506901105018322,orange
387,1.7275357639682092,-9.19864419860616,blue
388,-4.47659209692733,-6.675962628745282,blue
389,0.6435469481624612,-0.593251039825871,orange
390,-0.0385912303175715,-5.5446759933229846,blue
391,4.730214988141277,-3.507619170601841,blue
392,-3.2287613667310904,-4.390605019276013,orange
393,-6.795646183840094,-6.959951911709181,blue
394,-2.5597589197565895,3.140307548139509,orange
395,1.7312728149886496,2.161868000479725,orange
396,7.814202667699007,3.1322582154743905,blue
397,6.624804686473915,-0.23363941369490604,blue
398,-0.1103736582929411,8.493667477353362,orange
399,-1.7543198844463852,7.702949656953869,orange
400,-4.553972681013834,4.511687993940507,orange
401,-8.740039215094782,-1.579520331112743,orange
402,-2.4841656462846107,-5.416801772433657,blue
403,2.3710863374297944,-9.552359357788891,blue
404,-0.6981100210482296,0.03690933025606746,orange
405,-5.4446940775239145,4.781754738226276,orange
406,-6.220586676340973,8.867699979308806,orange
407,-9.14746126755401,-2.5874032461693623,orange
408,5.80255347302815,9.157548055586169,blue
409,7.503729127668819,6.145118648819842,blue
410,2.92681640916625,-3.2059287517165753,orange
411,-8.217602020543143,-9.852329906439444,blue
412,4.5974157380169185,4.219728063798328,blue
413,-1.9843154390058722,-3.124035003748949,orange
414,-4.368752020822601,-5.363626662726697,blue
415,6.058594330651971,6.542641814878419,blue
416,-7.642148829287523,-0.20633190872171348,orange
417,-3.353139880191323,-7.642232130361251,blue
418,3.505190220945508,-9.63923914889323,orange
419,5.069089705885057,0.6465597526356763,blue
420,4.561836484152291,-8.728208548226403,orange
421,0.6495110262041486,9.320893548717383,orange
422,-9.678473591976571,-7.557043675947179,blue
423,-2.106679612648268,-3.266732108357468,orange
424,-4.788207963474502,9.872869987498692,orange
425,-2.329624677833859,2.2354802542150125,orange
426,7.679196208997915,-5.212615945837937,orange
427,1.764486153479563,-3.8922844232359406,orange
428,-5.1190696909083915,-3.7173655703022117,orange
429,9.190975380765668,9.288930756961225,blue
430,-8.924323602114647,2.8692589234138026,orange
431,2.291773247178723,8.1064777904339,orange
432,-6.467178667958191,-0.6434880338435267,orange
433,-2.8551297275951786,1.0042103263607434,orange
434,-3.44199114661323,-8.921891193642935,blue
435,-2.5174305351979998,1.4195096607761304,orange
436,-5.818031567518808,-6.6307490153329045,blue
437,5.400186252623623,2.1300580663657005,blue
438,7.384583141084459,-9.308123325909046,orange
439,-1.3859332858624498,0.2368998810991947,orange
440,-8.65076555937695,-5.659812642941051,blue
441,4.336632543320285,3.3317732175359698,blue
442,4.229339993710447,-4.304348493154526,blue
443,3.022502870883919,-7.80082039706029,orange
444,3.8182670844150692,-8.74755622628794,orange
445,1.4001138061258,3.731620516432301,orange
446,5.119113305660614,8.316806753578291,blue
447,-5.90161234505334,-1.3537594278709228,orange
448,2.945323511817307,-7.352130344150152,blue
449,2.5101776068223813,9.707463186445455,orange
450,8.865511571641559,5.203506877628087,blue
451,-5.060389554856979,3.0803249881009656,orange
452,-5.941525568397061,5.254894368321851,orange
453,9.327798672014996,-0.5591119809073568,blue
454,7.614059762816716,9.266003997178917,blue
455,-0.5428936140749752,-7.102656782968406,blue
456,0.3297362893212572,5.524233552743645,orange
457,-0.6506089549345457,-4.157431852412934,orange
458,3.979045381303072,-3.631596284910974,blue
459,2.075778077772373,7.426246260045183,orange
460,4.994773214618945,-7.773507034029336,orange
461,1.6557463819662388,4.289881249455128,orange
462,3.677188904342728,-6.865673795820197,orange
463,0.6607790325274543,2.001394828803475,orange
464,-6.410220433843971,-8.905126267631282,blue
465,4.424001521057887,3.1484829314873117,blue
466,-3.0168664874523676,3.8119730702904526,orange
467,-6.807898331810122,-5.745830884967072,blue
468,-3.37038405204102,6.36143382406431,orange
469,-8.778422046775544,-1.04641379573874,orange
470,8.439142535662203,-3.3464804163613042,blue
471,3.4234302390715072,-3.8012189369990796,blue
472,-2.1787142978262146,7.213648658124754,orange
473,0.34536379061329825,-2.1000833889560244,orange
474,5.535072160010868,3.0006657351285178,blue
475,5.69903863875256,-0.7181465795818873,blue
476,5.8382480162203265,-5.682626768349905,orange
477,2.461941183557796,1.239533944588242,orange
478,6.341814785279386,-4.1462337740411925,blue
479,-9.161277327492218,-6.54800953922174,blue
480,-1.7314915408210023,-3.6411269848469097,orange
481,-3.3069081958959075,-0.7215299135922244,orange
482,0.5468704473070467,-6.555786219162791,blue
483,1.6960068034459326,1.1767169368751773,orange
484,-1.7733401385905907,9.656856060633903,orange
485,-5.934949091108541,-4.830559410489714,orange
486,9.091342035369674,-5.015466584519832,orange
487,-5.272329591544098,4.425040869450852,orange
488,-3.78962876848046,-0.41463139638098845,orange
489,7.445808295444177,-0.509338300524405,blue
490,-9.48854685290992,-1.906284935938043,orange
491,6.600688473059385,2.1629803678039323,blue
492,-1.9292402595078002,0.503775889687514,orange
493,4.19376944943474,-5.373882067197293,orange
494,5.164890628262546,2.9193470602201863,blue
495,5.856066043985722,8.121792158894817,blue
496,6.770669112668113,-0.07079858555216134,blue
497,-2.1580571912287656,9.875172164695122,orange
498,5.756420171128209,4.920860542961547,blue
499,-6.052971005872594,-3.658753921585973,orange
500,-6.7903381933175115,5.743970033825555,orange
501,-8.75776448191328,-6.920169401676077,blue
502,1.810537926006738,-9.142134177164342,blue
503,-3.51174559669865,-6.348553246362041,blue
504,-6.320449391729975,4.831012684124843,orange
505,6.437096347768989,6.907238108248297,blue
506,-8.597293254062636,0.37975806258127065,orange
507,6.707519436786793,-6.089391534316153,orange
508,4.552213893325931,4.029434567870469,blue
509,-1.4672855459998875,-5.990004341611557,blue
510,-8.961500933971031,-0.09496497399697645,orange
511,-0.20393411470830003,5.2243582771794,orange
512,5.345091227424399,3.369420467829867,blue
513,0.9354379496467597,-4.55480092079565,orange
514,3.8834999615618457,-7.844179088142315,orange
515,2.6410248560739014,-0.5314253810145235,orange
516,-0.5850631389822407,-9.791548626925518,blue
517,-5.4687562629798485,-1.8240782671350644,orange
518,5.220619469939464,9.696078321646809,blue
519,-7.560867776395536,7.225532974074376,orange
520,2.16187169260429,9.273860787297878,orange
521,-4.596939204942481,-6.71825669653459,blue
522,8.826403499666597,-3.2512215181978243,blue
523,-8.322278323014626,-5.852755924894904,blue
524,7.765224293497219,-5.852592904813976,orange
525,-3.4224187282453773,4.1669739024222885,orange
526,-3.50908059085536,-1.2614257098451613,orange
527,-7.293838616041695,5.708452286591854,orange
528,-5.249561913922253,1.5901883792930782,orange
529,4.607658334098254,-0.31633602891598755,blue
530,-5.9893608796295545,-7.137455290592554,blue
531,9.416393223618257,6.305775546582865,blue
532,5.750586533875218,5.392028239305265,blue
533,5.876726875830709,6.883296547766754,blue
534,-2.634598087123427,2.5134961008647565,orange
535,4.766118876533316,9.985215384604405,blue
536,-6.467554121504797,-3.7557993351104546,orange
537,7.4903024005736185,3.6070788606338766,blue
538,0.9091104076012453,1.2359067662106433,orange
539,-9.825865502501248,-7.864313101702707,blue
540,1.8397599711800652,-7.912936312512498,blue
541,-8.849944618486473,-9.320748933228947,blue
542,-4.61576157338802,-3.0619205446370596,orange
543,2.93977192106912,-2.3768639745456284,orange
544,-2.550737656201802,0.6466087907323708,orange
545,4.585905638903549,-4.3906287087765445,blue
546,-5.116221587774586,4.792286948328952,orange
547,3.6988455233294886,-6.850834923907952,orange
548,-1.2526260688555197,8.091026285882847,orange
549,1.1218824452253422,6.734407346395734,orange
550,7.945593637320393,8.705672923999057,blue
551,-7.572583385164952,-5.608002062639503,blue
552,-7.787275721155433,1.2334063954368357,orange
553,-8.917585131241157,-5.091983618487051,blue
554,-0.8463801649996263,-9.94925766688712,blue
555,5.517979496416277,-9.048529450088193,orange
556,8.053366799217375,-0.7350853937047948,blue
557,4.508001755163388,-4.458326929955256,blue
558,-5.431794423149778,-6.957348717808465,blue
559,-5.052111587457242,-6.286932851428988,blue
560,8.78020425557667,8.509827050244866,blue
561,-5.55978046229791,-0.9452824163564948,orange
562,-7.888969609693781,7.3449722521889065,orange
563,8.832792977785104,5.311550377956051,blue
564,-8.591665906667787,9.426166028700983,orange
565,3.3340563089518245,9.578393607140075,blue
566,2.7803172910821985,-8.257266673478185,blue
567,4.88405594726882,-2.2136503648495065,blue
568,6.162780060228947,-2.5965341717971624,blue
569,6.096654246137831,9.550254344183575,blue
570,8.020000584957451,-9.867250313470944,orange
571,2.719314728545239,-1.8368287745551228,orange
572,8.378870564876067,-8.659377609593921,orange
573,6.109847392048643,4.403684492892939,blue
574,-4.671664826186149,1.0156103318389285,orange
575,-7.751455011860163,3.0297047782248665,orange
576,7.433988882060177,-0.07648210335217165,blue
577,2.957408386773894,-4.180903659779398,orange
578,-6.928690783162548,6.770812593682184,orange
579,7.771447864882724,-3.116137995030803,blue
580,-3.0034680771001927,-1.1918969525382863,orange
581,6.612916972751137,3.115414900237056,blue
582,-5.486102107420486,-4.246443065666239,orange
583,8.491814261509795,6.6635883656957695,blue
584,-3.452221020933111,2.465422776614684,orange
585,6.4701537737270485,-6.045745005872627,orange
586,-9.330415471705308,-8.86170775566002,blue
587,-1.046994249569142,-8.648624313843328,blue
588,5.475874676031289,2.985553246131122,blue
589,8.294138146821123,-9.274644251033575,orange
590,4.461855682752951,-7.61176472092316,orange
591,5.461140759339935,7.188419983264598,blue
592,-3.213322839923549,8.597775830474085,orange
593,-9.221785654677316,-1.5676447089940009,orange
594,0.22756245048061174,-5.131273162894992,blue
595,-5.097883415672588,-8.984511884579332,blue
596,2.832817098485645,2.821511518725197,orange
597,-3.588190604055761,4.994188051122174,orange
598,2.5002903491940938,-3.876738991798023,orange
599,-9.031168930555582,-5.7817317434179945,blue
600,8.414631665525743,-8.827630416725816,orange
601,2.187460325323423,-0.141507243890441,orange
602,-5.833948959803252,8.327313118337244,orange
603,-9.396181466730145,-4.399847484846385,orange
604,-8.543208778720608,-4.781627016412216,orange
605,5.772509674881302,-9.584568054650934,orange
606,6.220790568914939,2.3561146585480124,blue
607,-1.3124473546219306,-3.723624502274385,orange
608,4.992264506003059,8.432741727133564,blue
609,2.2157239438281007,8.820636182436676,orange
610,-6.418134009276921,-2.5742625147707283,orange
611,5.832382087828718,8.83187666258604,blue
612,1.5434923998159,-5.22689265538308,blue
613,-0.08645804563982651,-0.2960426331366879,orange
614,2.5760879265144947,-4.1688058655408655,orange
615,7.8880002155409805,-2.9365938000317,blue
616,-0.7372411871010662,-2.107772417677767,orange
617,-8.048586073716189,-2.2532451843950208,orange
